userId,movieId,rating,timestamp
4094,3246,4,965420233
4964,3163,5,962619817
4606,1367,3,964200886
2349,1222,4,974411362
2180,3390,2,974611169
3283,1779,2,968122657
4285,1707,4,965282451
4054,3479,4,965506625
4448,362,3,966967622
1015,1649,4,979452609
1331,1219,5,974950775
1117,3355,4,975955560
5283,1215,3,961164952
2144,2804,5,974629687
1599,2643,3,974825823
1228,318,5,974837566
5956,2791,4,957077121
1985,3113,3,974685010
3476,237,4,968808321
245,22,2,976734322
3925,2770,4,965710046
5162,1610,3,961906294
3053,2710,4,970170603
1448,34,4,976122590
3516,3300,5,966965568
877,1358,3,975272219
4579,3555,3,995341461
3741,592,4,966161962
3279,1356,3,968793625
2496,593,3,974349871
3607,373,3,966612096
5503,1307,4,960077039
1980,2143,2,974771507
2073,222,4,974673338
889,517,2,975248806
347,912,5,976330262
4333,29,3,965242658
2246,923,3,974595986
1164,1629,3,1004486985
2624,915,5,973651044
3693,1094,4,966358113
839,1077,5,975362198
5654,1270,4,958846211
1698,1566,4,974770511
4733,2193,4,963673510
5377,3179,5,960404152
2038,1171,3,974670243
1167,1704,4,974862556
1377,2423,5,974768873
2873,3398,4,972784371
1181,3365,3,974947391
5467,1617,4,959897974
4432,3178,3,965100037
5592,1394,5,959268664
5643,2467,3,958890705
5548,912,2,959472098
3552,2028,3,966817507
1746,1024,3,974848966
4832,3478,4,963000264
4661,3753,4,963867034
5570,2174,4,959308575
3675,1357,4,966365834
4064,2046,3,965481293
2176,671,3,1045268597
5744,590,5,958364797
714,2860,3,975689030
3001,1590,3,970619760
4140,1401,5,965355373
1640,1912,5,974717086
3486,2140,5,967059931
119,2431,5,977468255
425,1193,5,976280780
2194,2640,2,974607748
2611,1274,5,973721467
1241,3785,4,974860915
3790,2282,5,966039262
4511,3809,3,964978994
4169,1840,3,976587982
192,507,5,977024338
4448,3745,3,976581021
135,2723,4,977417003
1589,2858,5,974735743
2514,913,5,974071666
2744,2921,1,973216209
3600,2574,3,966620855
4312,1213,4,965258316
3194,2394,4,979007024
4710,3801,4,963512517
3180,1954,4,968803457
1243,1921,3,974831794
4227,913,5,965315718
26,2805,3,978145407
4979,1566,2,962600955
6003,2333,4,956797281
868,2668,3,975276811
5449,1222,5,966862567
340,377,4,976342754
4784,289,3,963254102
3394,2529,4,967492336
3476,246,1,967128374
4147,1356,5,965344041
5111,1260,4,962424564
1150,3061,5,974870466
4018,998,3,965528562
4885,3168,4,962740665
911,362,3,975257564
5251,1196,3,970441828
2792,1784,3,972932810
3688,3089,5,1011647755
5222,3252,4,961532027
834,357,2,975363047
4719,3269,4,963417537
5246,36,5,961375170
5574,2122,4,959294543
2288,1617,4,974521854
2279,909,4,974559848
5300,919,4,1037434230
4726,1909,4,963986806
820,968,3,975383331
1499,586,5,974850161
286,1617,5,976569011
2537,1099,4,974054447
1120,1376,4,975537464
3760,2856,3,966097490
504,3925,2,976226036
3358,2671,4,967696424
2042,2203,4,974670172
1352,111,4,1014582508
5002,780,3,962601079
2996,852,4,972702154
3888,950,4,966179373
3371,2013,2,1020106252
3896,2987,4,965783047
1935,527,2,974868822
4808,2406,3,963035532
2176,2716,4,974940417
2002,2069,5,974677032
1613,3552,4,974738235
1871,2729,5,974693582
4050,2348,3,966105600
181,2064,5,977089026
5312,1147,5,960923409
1284,1500,4,978826467
1122,3471,4,974909892
1579,1912,3,980529171
3490,3418,4,967049557
5401,1393,4,960260675
2777,1541,5,973124481
1040,1608,3,974978261
1466,1265,4,974755165
2077,70,3,974658556
5219,480,3,961541717
4160,2661,3,965336438
3189,2367,3,969790419
5860,380,5,958701774
2737,1633,4,973226371
4013,2046,3,965536897
4227,2386,1,965325310
3513,1485,3,967477850
4072,1252,5,965451696
4915,1198,5,962831263
5862,1556,3,957671682
5550,3045,3,959620332
2583,3445,5,974073769
451,905,5,976416101
5740,1291,5,958406385
1594,2946,4,975212451
3825,1259,2,965939298
905,2054,2,975210297
795,2266,2,975417833
3778,3197,2,966052781
4415,3265,4,965160349
1587,2292,2,974744420
5523,1136,4,959645551
3610,1772,1,974824654
3829,648,2,965939190
1505,1302,5,983672773
4732,2701,1,963638123
5880,3265,5,957669765
1584,246,4,974965073
5908,592,4,957625128
5042,2253,4,962661230
195,2724,2,1014963858
1701,3325,3,974708114
2462,2947,3,1038191790
5475,2762,4,994750615
15,1840,2,978197493
660,3464,1,975689427
677,3751,2,975610675
2063,3099,2,975797644
1273,594,4,974815444
1587,3699,3,974737717
533,2126,3,976220716
1588,3751,5,974734991
5504,3507,5,959737743
3167,2791,5,968818346
4801,1061,5,963000563
2109,3105,3,974657580
3807,2868,3,965967050
2891,3408,4,972009236
3308,1213,3,967995922
3416,1836,3,967405752
1752,2816,2,975731254
3981,2919,4,965628673
1135,1373,4,974880744
754,2028,5,975538847
3476,207,5,968952622
2164,780,5,974613911
1060,1591,3,975551557
3388,1410,3,967520292
3199,1215,3,968632303
5219,2763,3,961542235
4523,350,3,964813841
4140,504,2,965353544
867,2908,1,975276895
5248,2770,3,961365100
3151,2091,5,968914085
5124,440,3,962200303
2631,898,5,973613480
2731,339,3,973243854
3401,1081,3,967436153
5475,852,2,995776553
3672,3102,2,966377327
2683,3255,5,980029820
1676,1259,4,974710435
4843,2908,4,962847127
1299,1278,5,974787426
2062,2001,4,974660870
4450,1690,3,965087241
3756,2380,3,966102319
1227,3929,5,974837030
2081,3285,4,974655856
5785,2683,4,958148481
4722,2861,3,963367615
436,17,5,976246101
1658,2527,3,974715596
3963,1693,5,1019970991
5015,3671,3,962587502
5434,2916,4,960043776
3398,1912,3,967480221
42,2115,3,978040992
1142,595,5,974877362
5312,3549,3,962303974
4684,1370,2,963667356
2638,1093,3,973573133
3592,1721,5,966646621
5957,2195,4,958406064
1354,3686,4,975457807
5663,1320,4,958770138
4984,1132,5,962594414
2756,3702,4,985994328
2571,1210,5,973911046
2259,2683,3,974587430
168,3755,4,977177120
5111,1200,4,962424644
3885,999,3,967650158
3389,1080,3,967555052
4526,1231,4,964808533
793,588,4,975424215
1306,1805,5,974786219
4122,1834,4,965360623
2383,3255,3,974324556
3773,858,4,966047691
3367,2764,3,970079737
2109,880,1,974666044
770,1544,1,975442855
3313,29,2,968097981
2810,1876,3,972793148
5074,2700,5,962438420
1120,2321,4,974912737
922,2966,5,975201238
1298,1960,4,974837474
897,2722,2,975220090
5543,2676,2,959512900
1694,552,3,974711432
4344,3671,4,966447606
2498,2983,5,974088784
1150,3421,2,974876383
772,788,4,975440712
1015,144,3,975018049
314,73,4,976473956
3709,3715,4,966276912
831,2952,4,975364448
1147,3923,3,974872191
5318,1197,4,960886356
1603,3536,5,974731226
2235,410,4,974614160
2802,3615,2,972824647
4213,288,3,965839559
4598,3213,3,964217158
3887,986,4,965806484
3471,2153,2,972123365
5824,1625,5,957900905
2481,2108,4,974490662
2012,3754,2,974681285
5473,858,5,959885705
5674,3267,5,958679844
81,1304,5,977785598
1645,2997,5,974977697
2015,2115,5,974757178
5922,1019,4,957471451
1112,903,5,974950140
3029,517,2,970365468
903,3578,4,975212172
3579,610,5,966709533
2016,2989,5,974733664
2537,952,3,974050993
3032,592,5,970342792
5172,903,4,995327806
5654,3176,4,958845966
1457,72,3,974756996
3013,460,3,970511098
4831,1907,4,1029854106
623,924,5,975793343
5580,1453,1,959346950
620,3146,3,975801382
3356,919,5,967696969
1802,1974,4,974759395
856,3328,5,997503265
4379,541,4,965179937
2609,3250,3,973723849
1472,1769,3,974768271
3807,2903,1,965967050
2996,450,4,972702834
3087,318,5,970015406
314,919,4,976751228
3111,719,5,969481059
1489,2863,4,974757158
1771,1617,5,974700575
1631,1806,4,974722765
5324,785,4,960859917
1835,224,5,974880404
3882,715,4,967035712
3401,2647,1,980112907
4195,922,5,965323733
4032,1242,4,965512648
1645,1073,5,1042345038
3746,3101,4,966141870
4227,2789,3,965323302
2060,785,3,974681442
1260,509,4,992266804
3630,1089,4,966574974
1685,652,3,974722593
3470,1569,4,967149821
4832,1259,4,962998214
202,1226,4,976935187
6036,260,5,956710703
1471,3509,3,974753409
3401,2764,4,980115394
5050,17,3,968038350
1132,2355,5,974888230
4977,1732,4,962637305
4219,2532,3,965316314
5786,1028,3,958267240
45,2657,2,977991132
3998,1077,5,965579874
161,3135,4,977221433
550,1957,4,976169045
2820,2065,2,972659479
1413,32,5,974765902
2468,1909,5,974161499
3989,592,4,965601629
3778,3835,3,966033171
477,1372,3,976219584
5367,1215,2,960500121
198,3388,3,976981834
5343,588,5,966890638
4790,247,2,963104475
566,648,2,976210255
5689,3702,4,961988910
3613,3844,3,966602246
5545,1136,5,959491372
981,1196,4,975103145
3549,2804,5,966825383
1880,1958,3,975378407
2009,593,5,974677286
1780,637,2,977094291
1812,2000,3,1030120573
1101,2657,1,974926386
2764,3334,5,973136489
4295,19,2,965271910
5036,3139,2,962550067
2681,542,3,973392184
2385,919,5,974310093
2967,951,5,971236659
1637,1356,5,974715391
3999,1321,4,965962264
1266,3176,3,978745136
149,308,3,977325623
68,3112,5,977883710
5841,532,4,989838546
3650,3361,3,970774052
4658,724,1,963879800
3391,2013,4,1046189972
1764,1391,4,974704228
6009,318,5,956786884
3731,260,5,966209495
3666,1135,3,966393875
396,1278,4,976297083
566,1091,2,976041499
4271,318,3,965301760
1260,3342,4,987445816
3138,912,5,969049947
4548,2772,3,964647778
5112,1086,3,962327287
2073,1235,5,974657216
4437,832,5,965099565
2077,2327,3,980061851
5029,3147,4,962565504
5788,2094,3,958107963
1992,1663,4,974692182
2679,1296,3,973402148
911,1682,4,975272516
6018,3020,5,956763791
5268,442,4,961170369
1117,931,4,976593980
4888,1694,5,962740157
2215,3793,3,974601664
5387,2759,3,960328938
2995,2428,3,970684363
1880,2797,4,975372463
4682,1770,4,964567063
214,2860,3,976901550
3367,3185,3,970873332
3390,2429,3,967513591
1941,2205,4,974950458
139,2944,2,977361798
1280,1,5,974794978
5322,1734,4,981940783
1474,36,4,975099881
3524,1387,4,966907368
1275,912,5,974807644
604,3005,4,975870173
78,107,2,977811982
4406,969,5,971032578
5749,851,3,962843160
889,3363,4,975250279
591,1097,3,975908460
2015,2161,2,974757985
3705,193,3,966287017
1714,3864,4,974710711
3086,2959,5,969691894
4528,2734,4,981321312
342,344,4,976338965
948,2681,5,975161100
230,3813,4,976824650
721,3097,4,975777974
2679,3578,4,973392391
3430,1393,3,967342043
899,3386,5,975219040
5675,803,4,958743546
2015,1991,3,975036798
1943,2289,5,974865737
1646,3949,5,974712250
2873,1036,3,972781069
4780,47,2,963018277
2322,1923,4,974464311
4507,1080,5,964981327
5113,2808,1,971966739
5156,3707,3,961946454
1689,1214,3,974710669
1069,2894,3,974945079
1941,1290,3,975392084
4593,1242,4,964240595
107,920,5,977534205
516,480,5,976280601
3829,2150,2,965933135
2481,246,4,974219821
546,2542,3,976069013
3471,435,3,973316613
3927,3418,5,965709990
3747,344,4,966136274
5161,2762,5,961909494
4771,3129,4,972792176
995,1680,4,975099447
2941,2040,4,971351566
3065,293,4,970001977
5561,3418,3,959374827
4451,70,3,965089389
5366,457,4,960502646
1420,588,3,974767533
3902,2115,5,965766813
5831,733,4,957899221
5519,357,4,959652345
4705,1895,3,963671217
2909,3230,5,971883743
5038,1193,5,963797537
1265,1126,1,1012103804
3934,153,2,965707889
5706,1917,3,958531525
3504,2020,4,966982533
355,480,3,977031605
5636,2407,3,959052784
2266,2294,5,974579729
3981,2202,3,965628882
2344,2723,1,974413509
1117,260,5,976592627
2309,3334,4,974488333
5095,3504,5,962383681
1165,110,2,974860387
3590,616,5,966658397
58,1204,5,977936561
2683,3809,4,980029890
2826,2819,4,972600986
5475,1304,4,960938689
261,1243,5,976667908
3855,1037,2,965873520
5682,376,4,1026683489
1680,3497,4,974836927
4312,608,4,965258236
4446,519,2,965089184
5915,1089,4,957335025
5675,1238,5,958690751
4386,2134,3,965230311
4489,1544,4,965010796
2581,2395,3,974063870
4053,1388,3,965496717
710,1425,4,975542612
1370,3660,2,974796197
2919,480,4,975445284
3186,2858,4,968699728
1143,2243,4,974874361
3314,3798,2,967944023
3262,223,5,968250006
5426,1246,4,960099035
4461,3688,5,965072486
2255,2085,4,974590629
2892,1260,3,972006541
844,1009,2,975360362
4887,3699,3,962848805
1542,2683,4,974745944
329,1566,2,976472778
1053,1264,4,974952902
5738,160,3,958417576
255,70,3,976680549
3967,1378,3,967551897
716,434,4,982881260
4962,914,4,963094708
204,3095,3,983855156
1447,1,4,981021536
4913,750,5,962677689
817,1729,5,975390108
2110,648,4,974650824
5741,2628,4,958399944
4788,2468,3,962999729
817,3301,5,975389744
2242,2985,5,974602586
3778,594,3,966044826
5550,597,4,959619662
1501,1962,4,974928866
5042,253,3,962656083
5643,1243,2,958894068
1894,3060,4,974693470
5148,593,5,962013564
1634,2629,3,974715202
3894,1252,3,965790277
3195,1246,3,968640576
3311,2053,2,967957841
4279,2642,2,965283584
258,350,3,976672366
1513,1283,5,974747694
5575,3255,4,959292002
2870,1120,3,972439752
4204,2797,5,965323161
996,1293,5,975103340
1448,780,4,976131118
5913,356,5,957356991
5763,2115,4,958834718
409,198,4,976292049
3399,3255,3,967479226
5102,589,4,982890231
2041,3392,1,1002757164
4609,541,4,964165989
2281,1207,5,974552108
2458,543,5,974177102
5312,1500,5,960924174
5860,1961,4,957685757
1268,968,4,975800304
264,3259,3,976713381
1373,260,5,974768570
1220,2028,4,974838421
1807,1262,5,974738683
4021,1127,4,965520266
1311,2450,3,974783609
4300,32,5,965267395
1010,414,1,975222058
261,1411,4,976668917
5039,1565,1,962512915
1661,281,4,974711450
3618,908,3,966600290
2389,300,4,974327396
2665,2102,1,974739704
3224,1220,3,968521143
2456,1222,4,974182087
3411,3809,3,967754786
1727,2804,5,974715134
1605,1223,4,975380462
1266,2336,4,978577164
1448,2797,4,977257642
5464,910,5,959899674
370,2605,3,976650818
58,3578,5,977935170
1921,60,4,974693167
4961,2427,3,962632971
3679,2546,4,966446975
3271,1393,4,968200662
319,1397,4,976425488
5363,41,5,960505647
2040,373,1,974667894
2946,3257,2,975829889
3087,1835,4,969682354
4107,653,4,965519571
4834,2028,3,962896302
1199,2058,3,974847662
2404,2716,3,974259284
3536,170,5,966884505
3884,3543,3,965815052
4337,1262,5,965237450
1194,3591,3,1036310704
3825,1027,2,965944252
5685,2700,3,958604541
663,2903,3,975653448
1153,2759,3,974866765
5317,3946,1,972357779
3831,1214,5,965930514
1630,442,2,974724939
850,850,4,975351536
1321,3424,4,974777996
3624,370,3,966562988
4153,2082,4,965342318
388,1958,4,976300986
1069,272,2,974943593
4994,175,5,962592464
1967,480,2,974685000
1068,468,5,974946688
1051,1544,4,974957758
1897,262,4,974773348
4707,551,4,963522437
4425,3070,2,965111608
1655,3916,5,975909888
3713,457,4,966272961
4193,2001,4,965327286
3054,2359,3,970616178
5239,2929,4,961442557
1980,1961,5,974687608
3233,1704,5,980652394
62,1161,5,977969029
4731,2288,4,963337379
3195,3101,3,968640132
3507,2861,1,982458725
3772,593,5,966045752
3036,1198,5,972133820
4152,2694,5,965341082
5788,2406,3,958107527
4868,1994,3,962928272
5074,2102,3,962497910
1734,1250,4,974704933
4510,836,2,966788046
877,1213,3,975272148
107,1103,3,977533998
3487,3755,3,967075796
5137,3147,5,964337218
366,909,4,976311488
4543,361,3,966030801
5812,1896,4,992073660
5260,3210,1,961199878
3224,3524,5,968522615
4286,3302,3,965280129
3067,1267,5,1003866017
3292,1025,4,971021081
1113,1218,5,976489395
26,1541,3,978140139
735,924,5,975479938
1639,1370,4,974771092
1732,3579,5,974705397
4124,1372,4,965446060
1449,942,4,981158127
4409,2702,3,965152743
210,2353,5,977099976
2607,260,4,973728132
4918,1036,3,962676277
2520,3952,3,974065988
1896,3461,4,975272940
245,2989,2,976737812
2811,1617,3,972756062
2629,3138,3,973628219
157,164,4,977248822
1179,2034,1,974868155
2241,3548,4,974596287
2743,450,5,973222069
3970,546,1,965663202
5571,909,4,959305055
669,1610,5,975633999
1673,1517,5,974961232
5595,2840,3,959217332
3729,1135,2,966566542
4477,1291,4,1009931186
1077,1150,3,975986236
1300,891,2,974787525
4824,1542,5,962916583
1306,69,3,975267086
4620,3052,4,964121707
1018,165,5,975107169
2271,1162,5,974576205
4979,2971,1,962600955
4093,1129,4,965422430
493,16,4,976216181
2663,3528,3,973458921
1377,3710,2,974768089
2739,2712,2,973224773
2486,2866,3,974143533
1190,3000,3,974850823
5282,2700,1,961164994
2323,3733,3,974625860
3770,1408,4,966050554
4510,990,2,966788010
352,785,4,976323907
1983,3699,5,974688291
4167,3398,3,965425863
695,3273,2,975560135
4508,2719,2,964989196
651,2021,4,975708311
2063,2469,2,975743713
4824,608,4,962915866
5092,3744,2,962387664
3589,2273,4,1019403478
2505,1610,4,974080447
4980,47,3,962601091
2316,1135,3,974479520
1798,1449,4,1004245228
2351,111,5,974408814
4277,2809,4,989177228
1019,2105,3,975007429
3578,1429,4,966710142
1835,25,5,974879876
3419,2628,4,967395289
2959,2580,5,971139068
4579,1408,4,1008573781
5145,3081,3,962028970
5484,1580,5,1045440540
631,32,5,975779965
4327,1674,5,965243385
4461,2858,4,965072568
2180,2421,2,974610022
1203,1243,5,974926957
1702,1219,5,980997157
4099,3176,4,965415040
2016,11,3,974675002
5967,2108,3,956968663
4713,357,5,963449916
4121,2797,5,965358095
4673,3836,4,970983946
2918,3536,3,1011906229
2900,804,4,971902373
1155,2268,3,974867392
2203,2376,4,974604848
1976,1484,4,974689713
3550,2859,5,967000317
2947,45,4,1037808019
4238,3143,4,965420394
2230,418,1,974599410
26,2429,3,978145526
3959,3784,1,965671715
209,233,4,976911810
314,1961,5,976473516
435,2001,4,976249526
3769,3033,4,966637969
5954,3061,4,957707640
2329,1939,3,974430847
1687,3327,5,974708101
1323,1286,2,974777059
4485,1476,3,965016871
1903,3104,4,974693897
4607,3036,2,964195201
331,2175,4,976385519
444,920,5,976240332
461,2956,2,976231491
2907,2644,4,971840795
2820,1256,5,979872215
3771,3633,4,966182068
2602,1956,2,973786534
513,353,3,976222411
47,36,5,977978570
5795,1955,4,958077731
1501,1240,4,974930199
3756,1374,5,966098375
4699,2002,3,963564257
2860,3359,3,972651890
2259,678,5,974590838
5675,2208,4,966537499
4333,780,5,965238729
5443,1393,4,959980843
81,1284,5,977786439
5516,3189,4,959704088
3055,1347,2,1021597719
5501,2504,3,959799747
3051,2387,3,970207099
2265,2476,3,974582615
4302,79,3,965269941
289,912,5,976568552
349,163,3,1045946587
2109,1339,4,974660603
5582,3341,5,959282034
4130,2058,3,965352426
4735,1069,4,963308863
4049,32,4,965496686
800,1689,4,975403024
1931,488,4,974689228
2956,3704,4,971196446
1748,2363,1,974706604
5948,2463,4,959825644
3026,2629,1,970459594
839,1302,4,980998629
2092,593,4,974653158
4030,2858,3,965596512
2837,1073,2,972573057
2119,3176,3,974997091
4107,2702,5,965963567
5446,1256,5,959971670
641,1199,4,975725195
4408,1033,3,965172043
4041,1702,4,965712221
4568,2629,2,964477713
4824,233,4,962916818
336,2009,5,976361882
23,52,4,978465537
202,2867,3,976940449
2857,1991,4,972505439
1027,1193,5,975002933
5198,2431,3,961688096
4458,1627,4,965076035
5643,1883,4,958892858
5852,39,3,957755190
4810,1909,5,962934005
2943,750,5,971321073
4799,2791,3,963098871
173,2830,4,980007607
1837,1906,3,976827846
3717,2355,5,966263981
161,3260,4,977221557
907,1247,4,975207989
3036,3062,5,972134309
4964,309,4,962618856
2835,3328,4,972575329
4390,1408,3,965163071
6006,661,2,956793013
1050,2334,2,974962626
3886,1266,4,965808858
163,2154,1,977322823
891,265,5,975233886
4375,1801,4,965186353
3951,2001,4,965678500
